Offer,Description,Coupon Code,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Federal Bank Scapia Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Reliance SBI Card Prime (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,6E Rewards XL IndiGo HDFC Bank Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,SBM Kredit.Pe Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Kotak Mojo Platinum Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,HDFC Bank UPI Rupay Biz Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,RBL Bank Patanjali Swarn RuPay Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Indian Army Yoddha Bobcard (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,HPCL Energie Bobcard (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Apollo SBI Card Select (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,PNB Rakshak Rupay Platinum Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Indianoil Kotak Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Canara Bank Rupay Select Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Ixigo AU Travel Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,PNB RuPay Platinum Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,SBI Card Elite (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Federal Bank Wave Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Bank of India Rupay Platinum Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,RBL Bank SalarySe Up RuPay Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Bank of India SwaDhan Rupay Platinum Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,Kotak League Platinum Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,TVS Credit RBL Bank Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,IRCTC RBL Bank Credit Card (Rupay),,,,
Up to Rs.300 Cashback,"Applicable only on transactions using Rupay Credit Cards on UPI on Paytm. Minimum Cashback is Rs.20 per transaction. Total value of eligible items must be Rs.600 or more. Offer can be availed once per user during the offer period (Dec 01 ? Dec 31). The cashback will be credited within 7 days from completion of the transaction and redemption of the scratch card on Paytm app. Cashback not applicable on Milk, Tobacco, Cigarettes and Baby needs. Other T&Cs may apply.",PAYTMRUPAYCC,PNB EMT Rupay Platinum Credit Card (Rupay),,,,
